No,Eccentricity,Aspect Ratio,Elongation,Solidity,Stochastic Convexity,Isoperimetric Factor,Maximal Indentation Depth,Lobedness,Average Intensity,Average Contrast,Smoothness,Third moment,Uniformity,Entropy,Class
18,0.8523094792282044,0.10267885282067443,0.515848746230255,0.992292832132652,1.0,0.8188100121189522,0.01996833852648508,0.0003987260969720519,0.10624639429380606,0.2522737794238097,0.0683180779597477,0.041207278587255765,0.050851556645548066,0.2738563780690419,2
19,0.8919906679616705,0.12070070385544697,0.609644220427273,0.9798869078762024,1.0,0.7527500699170317,0.0767464066740376,0.0058897893480613925,0.1492683694341008,0.3079555571382785,0.10155837403713283,0.06322433357953401,0.08292458614347026,0.3371127930588887,2
20,0.9318220504450744,0.15218510347725597,0.6941392327646203,0.9878657383185094,1.0,0.6752819986948821,0.03261332797266057,0.001063598012822292,0.12380552787538678,0.25724511235354863,0.07102299935694836,0.0376586315718794,0.08705633898766946,0.3341812811519291,2
21,0.8422164592324097,0.09769933816577372,0.4908471645190543,0.9964885096792372,1.0,0.8853360678661322,0.02349934666800683,0.0005522050456551302,0.3293543819164001,0.471279512837862,0.2355073950936529,0.1494930504263748,0.22318618434498266,0.6103009045597194,2
22,0.7036376926234843,0.06355184368105893,0.3829533711538056,0.9267718436833422,0.98772,0.7056376433299152,0.11858980802090666,0.014062890288917877,0.4683537001101379,0.7153591396317796,0.5306680895894047,0.5336399650842678,0.13791811431296408,0.5675096917112793,3
23,0.6639264651400306,0.06337325349301398,0.34332623320749944,0.955366845091963,0.99649,0.8850797054162394,0.06728314403457633,0.004526796369792678,0.11441233544868094,0.3459385349524589,0.12790570400470658,0.1352447458537568,0.012365624361332516,0.1971940188296105,3
24,0.6136816493276326,0.05773190461182898,0.3492101988738216,0.9297400088541878,0.98421,0.7185256828563438,0.12837973665695046,0.0164816408093031,0.28681491582314994,0.5719169545244115,0.3440326177673795,0.39186194856644063,0.04128687240275223,0.4089348347793982,3
25,0.7075927947051697,0.06571068389536715,0.4018706371132717,0.9480621402986276,0.99825,0.8069590752307262,0.0976580560860388,0.009536787766090312,0.16566318770650862,0.4096007976923899,0.1786315314205968,0.17831195863828642,0.029413447782546495,0.26674173896990955,3
26,0.6697539826376026,0.0600640823615926,0.4055507518400574,0.9091137763110236,0.99649,0.705824088748019,0.14237109257211786,0.020268657544891898,0.301599622384224,0.5673231010291655,0.3386556116515481,0.34593433156516484,0.06312759724776891,0.4196049473878531,3
27,0.5020376285408177,0.052873200966488065,0.3120505304004893,0.9214895158369222,0.99825,0.7461196047357135,0.1094682882701779,0.011982320779328913,0.2865421933182986,0.5690680531320109,0.3406668582139583,0.3728597327603572,0.05505143402139109,0.38807458002584455,3
28,0.6088153718296604,0.05591973946843155,0.3633717864900775,0.9104419044552664,0.99649,0.7867647058823528,0.16039300432204245,0.02572507007854348,0.3275292389993182,0.5844165093835689,0.35880912312386265,0.3559390317598872,0.07822058723346277,0.4543843455787336,3
29,0.5667210701805329,0.05476940855131841,0.3724191745576481,0.8963456352879624,0.99825,0.7232683881793605,0.16570007035883005,0.027455524409536237,0.13818639534273874,0.37708771055161855,0.1517054549932274,0.15613039683072585,0.017728046869677768,0.2313863762230017,3
30,0.6869361476304433,0.061098854921735474,0.3957230529135121,0.9220328409868396,0.99825,0.7124079425748112,0.15247261031259424,0.02324803641308873,0.30629359626579955,0.6003347459136071,0.3780733078849074,0.4326193513731284,0.05288166768853464,0.3992985047074026,3
31,0.596479458501467,0.056938754070805765,0.34367420967163675,0.9262285185334248,0.99825,0.7655681924116715,0.12439943712935975,0.015474175015958476,0.22054334714428067,0.5242690787365123,0.2902351927102573,0.3653058483851474,0.022031473533619454,0.3072586302381392,3
32,0.3948293298354878,0.058782435129740525,0.1821287723812135,0.9740210085724637,0.99298,0.8555164538081477,0.0628153583274701,0.003945491382420693,0.3831908533067604,0.4885153662618853,0.2527056054946709,0.13629557510239712,0.3098882757681041,0.6975447664759092,4
33,0.6209109751579538,0.06984977413593865,0.299048864331358,0.9754899987926109,0.99825,0.9074181970728068,0.0435028646095085,0.001892398212650218,0.24765301305921225,0.4223496314233823,0.1897960021343841,0.12606257973544618,0.15051434021391102,0.44393575779952005,4
34,0.7352384576103174,0.07915222187204538,0.430510154585908,0.9510001207389224,1.0,0.7289782791087909,0.0753191275505076,0.005672754017373928,0.1998898620653485,0.328293151953278,0.11529641943384092,0.05966897200026858,0.16138020301110428,0.4928927450618423,4
35,0.6424387459823172,0.06830549427460868,0.332749857645992,0.9389865979796356,0.97895,0.7631094434604269,0.0902754045632727,0.008149787682828674,0.1620443698536739,0.2927602293365621,0.0918496627399472,0.0492781843819244,0.10177123782273996,0.4563042274321581,4
36,0.6413873897327553,0.06915642399411702,0.30174831811375663,0.9765062180544936,0.99649,0.8994010440943414,0.04605085938285255,0.0021205350947794952,0.10705931714480517,0.233520886008333,0.05858200276375378,0.030131269724031424,0.06959942775393417,0.31832379545874107,4
37,0.7433789588569254,0.08156844206324193,0.4091781428601557,0.9618163158530204,0.99474,0.7945837606040832,0.06485073876771534,0.0042055452249451855,0.10845439765039072,0.2287739040632456,0.05623418024600145,0.026692070100047004,0.09132774712173854,0.3237474616946649,4
38,0.3933974827527511,0.059281437125748515,0.17967184764957714,0.9699863162554836,1.0,0.9253169572107764,0.059106442858578766,0.003493658238738864,0.13326165626475062,0.27851928350129984,0.08318351598735788,0.05136305646948231,0.0536889433885142,0.3812442311242385,4
39,0.5308548026954772,0.06567391532724025,0.2452074150621085,0.9793637058799856,1.0,0.9637247133401696,0.03330133681777064,0.0011089478504621019,0.2545812136151466,0.38962287667818096,0.16183009755229924,0.09336265359564896,0.16635670004768716,0.5705002769060366,4
40,0.8795746513001772,0.09505200126063662,0.6659109602041462,0.8443977140097396,0.8368399999999999,0.4391721823436189,0.2189315509096392,0.0479295606561017,0.2384643625111449,0.4470638510024572,0.2122754450054044,0.17319881823675554,0.07780502759043531,0.41993723463171495,5
41,0.8818876350492135,0.09118604895472213,0.6152329333361453,0.8389644625105647,0.91754,0.4841870979770673,0.2039501457432908,0.04159335017068636,0.1876855299732522,0.3577864036181048,0.1367264567855628,0.0926274088497952,0.08788745827372438,0.4043566549750784,5
42,0.8665678725555968,0.09876562664145394,0.6541852078368517,0.8295065802712601,0.85439,0.3854409434138156,0.2362046436827822,0.05579084677083623,0.2072586143598888,0.4120223638759303,0.18073855162883606,0.1423688981400658,0.0684106546767491,0.3742292781982648,5
43,0.9379199166925334,0.12685681269040866,0.7695552228103845,0.8229665553185497,0.8649100000000001,0.3896592709984152,0.40475927228867226,0.16381726846326775,0.2555304977185713,0.4291513834977386,0.19584342377101888,0.13423420398845098,0.12676612848286667,0.4830348901606055,5
44,0.9279570646133511,0.11671394053997268,0.6915241369129216,0.8293959029259067,0.89474,0.4150508063764333,0.1910342748014876,0.03649357497710305,0.31458016468243555,0.5306434956020085,0.29721298690637443,0.2526388236084067,0.09673002248109544,0.4995384899390808,5
45,0.9106146929539104,0.1110358230906608,0.7334394837294641,0.8137099046162516,0.8526299999999999,0.3616924582828377,0.2375464870841291,0.0564277982848103,0.2068809985839408,0.37452369929845797,0.14966684453200893,0.09706909286241858,0.10002724981265754,0.4283551781428835,5
46,0.8960859508766308,0.10764786217039604,0.6846173313368623,0.8218497202881636,0.83509,0.4115549547869861,0.2510553824504975,0.0630262829230385,0.21926889390045626,0.4286172144866636,0.19537823749127775,0.16117303431142144,0.05823284964915866,0.404725863023814,5
47,0.9373391675261086,0.12552789158525055,0.708342999346226,0.8495391797802553,0.90526,0.4312365992355737,0.1973916976580561,0.038962282478976436,0.2540882152409923,0.425732701826858,0.1927923490538932,0.12719734103269992,0.14462497445330064,0.4649436957725679,5
48,0.8828588879654755,0.09318205693875407,0.6745892823249046,0.8551334165090354,0.8736799999999999,0.4003216183462292,0.2602070559855262,0.0677055868557631,0.32008181675145536,0.5409351518820555,0.308582686861224,0.2713120257839253,0.08528850739151167,0.5096917112793059,5
49,0.8633537263069359,0.0915747452463494,0.6586667229052872,0.8628204612226829,0.8929799999999999,0.3756642118019949,0.2552618353603377,0.06515500541200632,0.3379031835107777,0.5817100530607884,0.35558018306448297,0.3420734573289465,0.08131684719667552,0.4926342994277276,5
50,0.8237426279901072,0.08749343418426304,0.6317249087879875,0.8501328128144243,0.85614,0.3735433951710637,0.24526585586491104,0.06015375648746912,0.41580741595426657,0.6613368469783839,0.4561288292355895,0.4540052373598335,0.09367804346345117,0.5677312165405206,5
51,0.8224109100739955,0.08422628427355815,0.6353206655840733,0.8550428623173826,0.87544,0.3647804605201827,0.2818323449592924,0.07942604979045823,0.3631352598730791,0.5811402727823083,0.3549097675436796,0.3119519237225542,0.10945568499216568,0.5422189403729001,5
52,0.4640786614733006,0.05538396890429667,0.7616572115486008,0.6414657705155553,0.47544,0.23351123333644075,0.7470097497235905,0.5580194832227804,0.05725599202811139,0.19049891385634415,0.03904007442980476,0.029390653327066408,0.010080386947339736,0.19641498984677866,6
53,0.5084959597881267,0.05538396890429667,0.6569373853259379,0.7407835956051033,0.59649,0.3226321431900811,0.6682078600864408,0.4465043989897588,0.07770493522840509,0.2387521811901286,0.061223987193695366,0.04611898207211442,0.012916411199673005,0.19240908251799888,6
54,0.4778964864675432,0.06363588612249185,0.7206592572284202,0.7683422545981407,0.56667,0.2784562319381001,0.5401045331189065,0.2917210180122672,0.12606073320396494,0.28710872119938746,0.08835939744694825,0.0614785469683744,0.03626950064718305,0.3348790843640392,6
55,0.5281212764466161,0.054727387330601965,0.5447624269776662,0.7767637944218619,0.84211,0.3936795003262795,0.5748316413709921,0.3304238017262913,0.1332144542927571,0.2921797656778605,0.0914884592756776,0.060370643926676966,0.04154233939641665,0.34853239800627656,6
56,0.5102982847873757,0.0633837587981931,0.7446485437712214,0.7261943091721336,0.56491,0.24481448680898665,0.5660870439240125,0.3204601593072632,0.11108721875491688,0.2859798440226487,0.08766982719697902,0.06823004095883972,0.022422508345255127,0.2705335056304227,6
57,0.6404762143164683,0.06472843786111986,0.6396756437564587,0.7751136958184087,0.62105,0.2812412603710264,0.6250879485375415,0.3907052260553413,0.13341375150784074,0.3426338093372743,0.12549494451969515,0.11484590075874572,0.017564547993732544,0.2776223001661436,6
58,0.7193980234502507,0.06456035297825402,0.7307505746884029,0.7603936088863847,0.66667,0.3030204157732824,0.4966479043119912,0.2466487191585024,0.11127602664289084,0.2606780385313913,0.07292342212918497,0.0456993218290472,0.042414333401457865,0.294856931881115,6
59,0.4787676102171802,0.05794726336800084,0.5588502014045595,0.8215679961363546,0.8193,0.3933182623287033,0.580309578852146,0.3367655629874275,0.035973147322599264,0.1498201630996047,0.02417326820725417,0.015968575840999127,0.004906328768989714,0.11383422558611778,6
60,0.8499564438125182,0.08935287320096649,0.5639327667292322,0.8196663581116433,0.97018,0.4343712128274447,0.17802794250678464,0.0316921539785185,0.20373420045104104,0.4244863074676828,0.1916704292027528,0.19278855838313305,0.03697799577627904,0.4529813549935389,7
61,0.8386318350672367,0.08211997058514549,0.5623405107872703,0.7716927596892985,0.95088,0.3242402349212268,0.1989747713338024,0.0395881324415087,0.12142445062149265,0.3128022506321,0.1047544774179425,0.0946317061706842,0.019180121261666325,0.2982831825733801,7
62,0.8442390683982337,0.0952516020590398,0.575858869181939,0.8492574556284462,0.96667,0.5760813834250023,0.1935320132676651,0.03745385917681996,0.28663659726228563,0.513193974573555,0.2783592606274542,0.2774927818438192,0.05543633762517882,0.5519660328595164,7
63,0.8270869421553806,0.0873883811324719,0.5192652424236034,0.8916569404757114,0.99298,0.6657965880488488,0.11132777163534023,0.012392939413283005,0.1806471914826664,0.3603860261386703,0.13870760305928387,0.10309541395286376,0.05624701955174058,0.4078641314380654,7
64,0.8659771104725096,0.09447420947578528,0.5863508868127465,0.8828530607316779,0.97018,0.61374335788198,0.14853251583073676,0.022061558102744856,0.14623695389940733,0.3307075958833374,0.1169861401852536,0.106012891962667,0.04118468560528647,0.36776813734539415,7
65,0.8467222717305323,0.09149070280491647,0.5253179239513255,0.9331911297138488,1.0,0.7259834995804979,0.07391697658056087,0.005463906080874803,0.13126343945035926,0.27658203055446745,0.08203560043234959,0.07067078493251862,0.10088902513795216,0.4393206571903268,7
66,0.8727558550530183,0.10851454984767307,0.5835354408756352,0.9545216726365356,1.0,0.7018621236133122,0.1591667504271786,0.025332352696289303,0.260691246656527,0.4786154339232933,0.24274514632844885,0.2246726650104076,0.05495265345050752,0.5174820011076241,7
67,0.8669884150554216,0.10504779913856498,0.5559714870194234,0.978136193504246,0.99474,0.7840379416425841,0.04671625288973767,0.002182287474674586,0.11114491005402002,0.2633310779530643,0.07440654544459495,0.049261397972201706,0.05275563730499353,0.28872438619161894,7
68,0.8247939842396691,0.08625380817312743,0.5004323343948374,0.8630518774902404,0.98421,0.587000093222709,0.1007588702382149,0.01015195248535983,0.09806471914826664,0.269103664399416,0.07768610871676998,0.07895319948969315,0.02994413788405205,0.28273952372161715,7
69,0.8439386808983589,0.0975522638932661,0.5475989623974524,0.9190143679317424,0.97544,0.7052997110096021,0.14440647301236306,0.020852876689517363,0.20078145486967008,0.4116662512018803,0.18041018484313648,0.16406029678372389,0.042775393419170235,0.4129592025106147,7
70,0.9862923170890451,0.31828973631684,0.8816669127106314,0.9822916247434298,0.98772,0.36760044746900333,0.1166951452407277,0.013617856845494158,0.19316095872449784,0.379651721804779,0.1537577474038501,0.1104814342308467,0.07563866748416104,0.3760383976370685,8
71,0.9861421233391074,0.3163620128164723,0.8818356285720311,0.9711635207469717,1.0,0.34386361517665703,0.1239672328877274,0.015367322583331022,0.1589133057114386,0.3457676008689149,0.1277811982651288,0.09344322836231787,0.062473601743988014,0.3139191434373269,8
72,0.9898068508375804,0.3481458136358861,0.8955437923107745,0.9745743952992316,0.97719,0.3229817283490258,0.14590411096592626,0.02128722488967833,0.17161588084124405,0.3661906627256864,0.14314055466622885,0.11208957228228028,0.04467606785203352,0.35069226509137896,8
73,0.9845300437564458,0.30627166719193194,0.8739270725689099,0.9708314887109109,1.0,0.35863941456138715,0.07373605387476129,0.0054367072798423574,0.10110662401006976,0.2603824650119297,0.07275787054139474,0.0492076814610891,0.033340827031814166,0.2451652206018091,8
74,0.9871934795886694,0.31657211892005466,0.8845350823544298,0.9661830402060612,0.96842,0.3302997110096019,0.12566087043924012,0.015790569232050182,0.11132322861488436,0.28798475837755066,0.08889436166865054,0.06570200765460284,0.031216704135159076,0.2393908067195865,8
75,0.9882248100049064,0.33041285849353924,0.8870658202754287,0.9768281885137041,1.0,0.3412883378390976,0.11670017087144438,0.013618828231245316,0.13562175486442546,0.3198639649585129,0.10949937747130213,0.08366010877593501,0.03334116765447237,0.2995015691342072,8
76,0.9884450941714812,0.3423311272192457,0.8934137545606007,0.9744234716464766,1.0,0.3367553836114477,0.11084531108654136,0.012286642058227637,0.2209262075837835,0.4217086286100923,0.1892076783100056,0.14710938024575307,0.06885687035901628,0.4053904375115377,8
77,0.9848804958396332,0.3084305074062402,0.8736001855874476,0.9607598502837366,0.98421,0.3744523165843199,0.20184943210372905,0.04074130609752713,0.20581633188230972,0.4138741497809907,0.18233933970912172,0.14729067347075808,0.06630220042237209,0.3694295735647037,8
78,0.9877041383384564,0.32184578211997056,0.8935297467153132,0.9586066728377672,0.89649,0.3493754078493521,0.0976027741481556,0.009525547445255474,0.15202181780038812,0.3405932837149674,0.12402003037392767,0.0924125428053448,0.04913481844812317,0.3047037105408898,8
79,0.9872735829219692,0.3244195818888539,0.8851466773520047,0.9843944943051476,0.99298,0.3683112706255243,0.059146647904312004,0.003498098859315589,0.2677295851471128,0.4816067803853139,0.24574149324795802,0.2020277982945008,0.1065467674909735,0.4304965848255492,8
80,0.989516476254368,0.3751444479462129,0.9075753421768564,0.9727834346198736,0.99474,0.31405565395730395,0.10904110965926224,0.011889761594182787,0.12776524885928567,0.3102026281115345,0.10303465637784072,0.07740213523131673,0.03335853941004156,0.27306627284474805,8
81,0.4788276877171552,0.06334173757747663,0.3688128730202249,0.9093451925785808,0.99649,0.5977673161182063,0.15160317619861294,0.02298159917848519,0.4327319452457125,0.6177486556746555,0.3996907879434662,0.3123917276572886,0.23118400435997,0.5891083625623038,9
82,0.5401067376916222,0.06712890009454775,0.3404475188223633,0.9235823238217894,0.97368,0.7404796308380721,0.17531410191979094,0.030733257472731805,0.3197514029475009,0.5385848082333251,0.30595575257562696,0.2564594104612905,0.14971387696709584,0.4630238139191434,9
83,0.5490382593545674,0.06688202542283854,0.32786764240673183,0.939841832011913,0.99825,0.6957560361704109,0.09029048145542264,0.008151869223724016,0.22911312739287776,0.4453188988996118,0.21066097497571454,0.1713455986033707,0.14456366237482118,0.3493335794720325,9
84,0.5901412822541078,0.06950309906502783,0.4233186409937364,0.8955708938704874,0.98421,0.5124568844970635,0.24076289074278825,0.057963975465571325,0.6025069491792101,0.6841280581175884,0.4869679431925461,0.3083260592224535,0.5253763880373323,0.7754845855639654,9
85,0.6488670384796388,0.07311692404664355,0.4361515912014679,0.9030466454702784,0.96316,0.5930362636338211,0.13437028847120314,0.01805389803225001,0.3056799706298841,0.5353441828994694,0.30235739988233523,0.2627711005170214,0.1240752094829348,0.4371423297027876,9
86,0.5409878743579216,0.06701859439016704,0.3900710715566147,0.8937799331911299,0.97719,0.6325510394332059,0.14141119710523672,0.019996669534567458,0.2703833849058583,0.507674228125779,0.2725033862824775,0.2501208621500033,0.069330335853941,0.42189403729001296,9
87,0.4314565789868931,0.06736526946107785,0.4088090769133434,0.8586650299834991,0.96667,0.5384077561293931,0.26335812644486883,0.06935555493880269,0.3550007866995332,0.5768313094263025,0.3497927184665271,0.3056536627946015,0.14675727229375296,0.5019752630607347,9
88,0.4665017873056242,0.06405609832965647,0.2857097665394268,0.9501448867066448,1.0,0.7760674000186445,0.06695145240727712,0.0044821126252393775,0.12761315361619552,0.3705352373490973,0.1465336781184583,0.1582454844557846,0.015773213434157638,0.2084068672697065,9
89,0.4873286539636131,0.06389851875196974,0.3974418457515237,0.9071618304020608,0.99474,0.629323203132283,0.16172982209267264,0.02615525519691377,0.5177322074788901,0.6544282611018126,0.4469892870336165,0.3199153964949977,0.32584304107909257,0.7021598670851025,9
90,0.4615754323076769,0.06407710894001471,0.3476284876731974,0.9101601803034572,1.0,0.6563927472732357,0.13599859282339935,0.018495184702062108,0.4833272145591859,0.6498700188739718,0.4409692292957901,0.3382797287316189,0.3098371823693712,0.6334133284105594,9
91,0.7318040271950818,0.08028679483138985,0.4898559588333299,0.8782851048416309,0.97193,0.5669105994220192,0.17232385164338127,0.029695262412922207,0.15199034981905912,0.36291442612442576,0.14065043987467332,0.12038877324917747,0.034235983377614285,0.2830939634484032,9
92,0.5164362027014848,0.0677697237104738,0.34221903536706244,0.9264699963778324,0.99474,0.7226740934091544,0.12000703588300332,0.014401487607893204,0.24912676351812035,0.4354545778284249,0.20156247862195406,0.14143893104142885,0.19396757272293752,0.4146944803396713,9
93,0.5991428943336904,0.07111566341002208,0.3764894447139212,0.94223648730229,0.99825,0.7510021441223083,0.09959794954266762,0.009919791290832895,0.23771962028635865,0.4678252198995762,0.2321279535908276,0.20082253407641176,0.12030792288303015,0.34588148421635595,9
94,0.5518318631034034,0.06734425885071961,0.41844697049581375,0.8891918541473821,0.99649,0.5767222895497343,0.15366368479244144,0.023611612222808137,0.32524781035296585,0.5206723407286065,0.2863632010288826,0.2138085006378836,0.2307616322637782,0.4673804688942219,9
95,0.44999048772917066,0.05974367055362958,0.4055296623573824,0.9129472370909972,0.97368,0.6361867250862311,0.24027037893255604,0.057729455191363,0.5971049457177322,0.6626544638723691,0.457893800708725,0.276623245820184,0.4319776551536209,0.8278382868746539,10
96,0.467873556888386,0.062380502153587564,0.387498154670266,0.9210568680323584,0.97719,0.6758063764332991,0.2579907528394814,0.06655657628153534,0.7218754916872083,0.6670702610305901,0.4638044028513182,0.2069294299335258,1.0,0.94336348532398,10
97,0.5543350922690271,0.065332492908919,0.4166965434337895,0.9165291584497124,0.97193,0.5956115409713806,0.23280229168760685,0.054196386445005684,0.4361147532385797,0.6219507852284463,0.4049857023628727,0.3175115826227086,0.254128346617617,0.5836071626361455,10
98,0.3221655936157643,0.06188675281016912,0.3390239787418015,0.9236829395902926,0.97544,0.6842430316024983,0.23084229570811135,0.053287446920707165,0.4028845649551581,0.5207079519960116,0.2863768829782868,0.16173370039615928,0.4799713876967096,0.618386560827026,10
99,0.6449720138979282,0.07196134047694086,0.4502288208870236,0.9202016340000808,0.96491,0.5216276685000466,0.2784752236405669,0.0775471122089312,0.6309330256464047,0.6819201595384781,0.48397159627303704,0.2830692271536964,0.6177873152122081,0.8173158574856931,10
100,0.5604930360164613,0.07060615610883496,0.3616951726174157,0.9355254155431241,0.97544,0.6744546471520461,0.26919288370690525,0.07246260164858039,0.7817171028478522,0.9096186033260926,0.8380057190548509,0.7993688309944268,0.20335513318345932,0.890899021598671,10
101,0.5017873056242552,0.06565290471688202,0.3174072589999368,0.9505875960880592,0.9807,0.7857509089214132,0.2482661574027541,0.06163442591102105,0.5048093564797819,0.8202699334069301,0.6893239748799408,0.8687638487880212,0.091743306764766,0.5339856008860993,10
102,0.2307076128205385,0.05932345834646496,0.2688487251407723,0.9478106008773696,0.97368,0.70895870233989,0.2046537340436225,0.041880602814243294,0.5746577857030472,0.8393931840034187,0.7201630888368975,0.8117907741892164,0.14426391443558825,0.614657559534798,10
103,0.4615353806410269,0.05970164933291312,0.2415273003353228,0.9615345917012116,0.97544,0.8300783070756036,0.19241129761785106,0.03702089867058922,0.6164053075995174,0.7849079448737579,0.6338710339449165,0.5557644530987712,0.2206076708222631,0.7334687096178697,10
104,0.5498392926875669,0.06707112091606261,0.3298711432608558,0.9446713889000684,0.99123,0.6913629160063391,0.2087596743391296,0.04357914018484083,0.7965595007080295,0.9276735159004308,0.8694878846338026,0.7986973746055195,0.28714490087880645,0.8133653313642238,10
105,0.3220955031991269,0.05844626536400883,0.285287976885927,0.9601360325190164,0.99298,0.8157686212361331,0.2726907226856971,0.07435819155727012,0.5751822520585305,0.7658915280794842,0.6049063470563286,0.5456254616262675,0.20844403569725456,0.6812626915266753,10
106,0.3861381181724424,0.05500052526525895,0.2459877259210832,0.9576206383064356,0.97368,0.7819870420434417,0.255462860589004,0.06526047015070356,0.7113337179419941,0.8811652006694919,0.7893527069736895,0.7386020277982945,0.2957796852646638,0.7294443418866532,10
107,0.36173664026594304,0.05553629582939384,0.2764093046797563,0.9450134825129796,0.96667,0.6910366365246574,0.2493717961604181,0.062183952707390876,1.0,1.0,1.0,0.7998724232861075,0.4258123850398528,0.9822410928558244,10
108,0.5131319402028617,0.058388486185523676,0.6920091950144464,0.5807944621081016,0.5929800000000001,0.1965484291973525,0.5622173082721882,0.31606116954844443,0.08391986154088214,0.21807627933478152,0.05111713116884893,0.029497414892902706,0.03502963417126507,0.24028059811703895,11
